inter_in,inter_out,streetcode,L
9227,9301,17907,8
9227,9226,17908,2
9227,9228,17909,3
9227,9153,17910,7
7852,7851,17911,8
7852,7853,17912,9
7852,7930,17913,5
7852,7738,17914,5
9077,9078,17915,7
9077,9076,17916,9
9077,9163,17917,2
3208,3128,17918,5
3208,3207,17919,9
3208,3209,17920,7
2014,2013,17921,2
2014,2015,17922,3
2014,1916,17923,5
607,679,17924,6
607,606,17925,9
607,535,17926,3
607,608,17927,9
5114,5040,17928,3
5114,5113,17929,1
5114,5188,17930,2
5114,5115,17931,8
9943,9942,17932,8
9943,9944,17933,7
9943,9825,17934,3
3673,3672,17935,8
3673,3674,17936,7
3673,3767,17937,2
8821,8893,17938,9
8821,8749,17939,5
8821,8820,17940,5
8821,8822,17941,5
5623,5551,17942,10
5623,5622,17943,8
5623,5624,17944,8
5623,5711,17945,8
2858,2859,17946,5
2858,2857,17947,9
2858,2948,17948,4
5928,5927,17949,9
5928,5854,17950,6
5928,6002,17951,2
1716,1717,17952,9
1716,1715,17953,5
1716,1634,17954,1
1716,1790,17955,7
9013,9014,17956,9
9013,9012,17957,9
9013,8929,17958,3
5891,5965,17959,7
5891,5817,17960,1
5891,5892,17961,8
5891,5890,17962,3
4409,4515,17963,2
4409,4410,17964,8
4409,4335,17965,5
5608,5609,17966,8
5608,5536,17967,2
5608,5688,17968,9
5985,6059,17969,1
5985,5911,17970,6
5985,5986,17971,1
8106,8034,17972,8
8106,8105,17973,6
8106,8107,17974,5
8106,8194,17975,1
6420,6492,17976,5
6420,6421,17977,8
6420,6348,17978,2
6420,6419,17979,3
8127,8055,17980,4
8127,8227,17981,7
8127,8126,17982,1
6700,6701,17983,9
6700,6699,17984,7
6700,6626,17985,9
6700,6774,17986,3
1328,1327,17987,6
1328,1329,17988,9
1328,1256,17989,6
1328,1400,17990,7
6957,6958,17991,1
6957,6956,17992,7
6957,7063,17993,1
4857,4858,17994,10
4857,4856,17995,10
4857,4975,17996,2
1,75,17997,3
1,2,17998,5
1,0,17999,3
2409,2408,18000,7
2409,2410,18001,8
2409,2317,18002,2
2278,2206,18003,10
2278,2279,18004,1
2278,2350,18005,8
3791,3792,18006,1
3791,3863,18007,7
3791,3790,18008,4
3791,3713,18009,9
7925,7843,18010,6
7925,7924,18011,3
7925,7997,18012,2
7925,7926,18013,3
8467,8393,18014,4
8467,8541,18015,8
8467,8466,18016,4
8467,8468,18017,1
619,620,18018,10
619,618,18019,1
619,691,18020,3
619,547,18021,9
4319,4318,18022,4
4319,4393,18023,9
4319,4320,18024,10
4319,4245,18025,4
9696,9695,18026,6
9696,9697,18027,7
9696,9624,18028,5
9696,9768,18029,8
4441,4442,18030,10
4441,4440,18031,6
4441,4559,18032,3
8659,8658,18033,3
8659,8553,18034,6
8659,8660,18035,6
9410,9409,18036,8
9410,9528,18037,10
9410,9411,18038,3
9429,9430,18039,3
9429,9428,18040,7
9429,9539,18041,7
9393,9507,18042,10
9393,9319,18043,7
9393,9392,18044,4
9393,9394,18045,10
9714,9715,18046,6
9714,9786,18047,6
9714,9642,18048,1
9714,9713,18049,5
7265,7264,18050,7
7265,7193,18051,2
7265,7345,18052,2
7265,7266,18053,1
2565,2491,18054,4
2565,2639,18055,9
2565,2564,18056,3
2565,2566,18057,4
5422,5328,18058,6
5422,5494,18059,8
5422,5423,18060,2
5922,5921,18061,7
5922,5996,18062,3
5922,5848,18063,5
7338,7337,18064,2
7338,7262,18065,6
7338,7339,18066,10
145,146,18067,3
145,219,18068,2
145,71,18069,6
113,114,18070,1
113,187,18071,1
113,39,18072,10
113,112,18073,8
317,235,18074,8
317,316,18075,7
317,318,18076,2
2629,2630,18077,9
2629,2703,18078,2
2629,2555,18079,5
9384,9310,18080,3
9384,9385,18081,7
9384,9494,18082,1
9384,9383,18083,1
7784,7785,18084,10
7784,7783,18085,10
7784,7890,18086,5
1948,1947,18087,10
1948,2066,18088,7
1948,1874,18089,7
4497,4399,18090,3
4497,4498,18091,3
4497,4496,18092,8
8811,8883,18093,7
8811,8739,18094,1
8811,8810,18095,4
5273,5272,18096,6
5273,5391,18097,3
5273,5195,18098,7
5273,5274,18099,10
9678,9750,18100,4
9678,9677,18101,7
9678,9606,18102,1
9678,9679,18103,2
3670,3671,18104,6
3670,3572,18105,1
3670,3669,18106,10
1591,1590,18107,5
1591,1592,18108,7
1591,1495,18109,2
9526,9527,18110,4
9526,9598,18111,3
9526,9408,18112,3
2355,2283,18113,7
2355,2354,18114,4
2355,2471,18115,7
6941,6859,18116,3
6941,6942,18117,3
6941,6940,18118,7
4513,4514,18119,4
4513,4603,18120,8
4513,4512,18121,2
5298,5299,18122,9
5298,5297,18123,1
5298,5212,18124,3
5298,5404,18125,10
5930,5931,18126,6
5930,6004,18127,1
5930,5929,18128,5
5930,5856,18129,2
9947,9948,18130,6
9947,9833,18131,8
950,951,18132,5
950,1024,18133,7
950,949,18134,6
950,876,18135,7
6076,6186,18136,3
6076,6002,18137,7
6076,6075,18138,2
4464,4463,18139,10
4464,4465,18140,10
4464,4574,18141,9
2716,2715,18142,7
2716,2642,18143,8
2716,2794,18144,7
1931,1857,18145,10
1931,1932,18146,9
1931,2041,18147,3
41,42,18148,9
41,115,18149,2
5352,5351,18150,1
5352,5353,18151,1
5352,5438,18152,10
7810,7811,18153,6
7810,7712,18154,5
7810,7809,18155,10
6729,6655,18156,4
6729,6730,18157,9
6729,6728,18158,6
6729,6803,18159,2
6680,6594,18160,6
6680,6754,18161,6
6680,6681,18162,2
6680,6679,18163,10
7033,7032,18164,5
7033,7034,18165,7
7033,6915,18166,8
2010,2011,18167,9
2010,2108,18168,2
2010,2009,18169,3
9464,9366,18170,7
9464,9463,18171,10
9464,9465,18172,2
7534,7535,18173,10
7534,7608,18174,5
7534,7533,18175,6
7534,7460,18176,8
6894,7000,18177,5
6894,6895,18178,3
6894,6893,18179,10
6894,6820,18180,6
860,861,18181,3
860,934,18182,6
860,859,18183,8
860,758,18184,6
9041,9040,18185,4
9041,8945,18186,1
9041,9042,18187,4
4394,4488,18188,9
4394,4320,18189,1
4394,4393,18190,6
4394,4395,18191,10
4824,4932,18192,9
4824,4752,18193,9
4824,4823,18194,7
4824,4825,18195,10
8321,8227,18196,10
8321,8395,18197,2
8321,8322,18198,3
6903,7013,18199,8
6903,6829,18200,3
6903,6904,18201,5
6903,6902,18202,8
5263,5262,18203,2
5263,5385,18204,1
5263,5189,18205,5
5387,5269,18206,4
5387,5386,18207,1
5387,5459,18208,1
5387,5388,18209,5
270,196,18210,9
270,271,18211,7
270,269,18212,4
270,376,18213,8
7411,7410,18214,8
7411,7501,18215,2
7411,7412,18216,3
4213,4212,18217,5
4213,4287,18218,6
4213,4139,18219,8
2992,2993,18220,5
2992,3064,18221,10
2992,2920,18222,5
9827,9945,18223,5
9827,9828,18224,3
9827,9826,18225,3
1367,1368,18226,5
1367,1366,18227,4
1367,1295,18228,3
1367,1439,18229,5
5349,5350,18230,8
5349,5348,18231,5
5349,5435,18232,8
3696,3697,18233,3
3696,3695,18234,7
3696,3782,18235,8
1009,1010,18236,4
1009,1008,18237,7
1009,1083,18238,4
1009,935,18239,1
8536,8462,18240,1
8536,8535,18241,2
8536,8630,18242,9
387,386,18243,3
387,388,18244,5
387,277,18245,1
3562,3652,18246,7
3562,3488,18247,1
3562,3561,18248,1
6683,6684,18249,4
6683,6601,18250,6
6683,6757,18251,4
3686,3776,18252,6
3686,3685,18253,6
3686,3687,18254,10
2726,2812,18255,1
2726,2652,18256,5
2726,2727,18257,10
2726,2725,18258,8
2893,2894,18259,3
2893,2775,18260,4
2893,2892,18261,7
7222,7294,18262,4
7222,7223,18263,1
7222,7150,18264,9
2298,2378,18265,10
2298,2299,18266,4
2298,2226,18267,4
2298,2297,18268,3
5299,5298,18269,3
5299,5405,18270,9
5299,5300,18271,4
9336,9262,18272,4
9336,9337,18273,8
9336,9414,18274,9
9336,9335,18275,2
7685,7611,18276,10
7685,7767,18277,7
7685,7686,18278,5
8539,8540,18279,3
8539,8465,18280,7
8539,8538,18281,10
8539,8637,18282,7
1553,1473,18283,10
1553,1552,18284,9
1553,1667,18285,8
1553,1554,18286,4
5389,5461,18287,4
5389,5388,18288,8
5389,5390,18289,9
5389,5271,18290,3
6646,6536,18291,4
6646,6645,18292,6
6646,6720,18293,3
8364,8438,18294,2
8364,8363,18295,9
8364,8290,18296,10
6953,6954,18297,9
6953,6867,18298,10
6953,6952,18299,5
2854,2752,18300,8
2854,2855,18301,6
2854,2853,18302,7
2854,2944,18303,5
9728,9729,18304,2
9728,9727,18305,9
9728,9656,18306,3
9728,9800,18307,2
104,30,18308,10
104,178,18309,8
104,103,18310,7
104,105,18311,5
4907,4908,18312,3
4907,4906,18313,9
4907,5005,18314,10
7342,7341,18315,2
7342,7343,18316,3
7342,7460,18317,7
1241,1242,18318,8
1241,1315,18319,8
1241,1240,18320,1
6248,6247,18321,8
6248,6249,18322,1
6248,6320,18323,8
6248,6150,18324,9
3325,3211,18325,9
3325,3326,18326,1
3325,3399,18327,3
3325,3324,18328,3
6270,6271,18329,8
6270,6342,18330,7
6270,6188,18331,9
6270,6269,18332,2
3576,3575,18333,2
3576,3577,18334,9
3576,3502,18335,1
3576,3678,18336,9
4203,4204,18337,10
4203,4121,18338,3
4203,4277,18339,6
4203,4202,18340,2
3566,3565,18341,8
3566,3567,18342,2
3566,3492,18343,2
3566,3660,18344,2
1823,1749,18345,1
1823,1897,18346,2
1823,1824,18347,6
1823,1822,18348,10
8393,8392,18349,5
8393,8467,18350,5
8393,8319,18351,5
8393,8394,18352,9
3969,4057,18353,9
3969,3968,18354,7
3969,3897,18355,7
6187,6269,18356,2
6187,6188,18357,1
6187,6186,18358,7
6444,6443,18359,8
6444,6528,18360,3
6444,6445,18361,2
6444,6372,18362,5
4740,4739,18363,1
4740,4668,18364,4
4740,4741,18365,6
4740,4812,18366,8
3700,3701,18367,4
3700,3699,18368,1
3700,3590,18369,2
8443,8369,18370,7
8443,8517,18371,2
8443,8442,18372,6
8443,8444,18373,4
981,1055,18374,5
981,907,18375,5
981,982,18376,3
5743,5837,18377,7
5743,5643,18378,5
5743,5744,18379,3
5743,5742,18380,7
8247,8248,18381,4
8247,8333,18382,4
8247,8246,18383,6
8247,8139,18384,3
7481,7379,18385,4
7481,7555,18386,6
7481,7482,18387,6
4148,4147,18388,3
4148,4149,18389,2
4148,4222,18390,10
4148,4030,18391,9
4560,4442,18392,4
4560,4632,18393,8
4560,4561,18394,8
4560,4559,18395,1
401,402,18396,8
401,479,18397,6
401,400,18398,2
6543,6542,18399,8
6543,6544,18400,8
6543,6649,18401,7
93,92,18402,9
93,19,18403,1
93,94,18404,8
93,167,18405,7
9299,9225,18406,7
9299,9373,18407,7
9299,9300,18408,7
9299,9298,18409,4
2213,2285,18410,7
2213,2141,18411,4
2213,2212,18412,3
2213,2214,18413,4
587,659,18414,6
587,586,18415,10
587,588,18416,9
587,515,18417,7
3600,3718,18418,7
3600,3599,18419,7
3600,3526,18420,2
3600,3601,18421,10
9941,9823,18422,8
9941,9942,18423,5
4183,4089,18424,6
4183,4257,18425,1
4183,4182,18426,9
4183,4184,18427,9
4452,4451,18428,7
4452,4566,18429,6
4452,4453,18430,7
5566,5567,18431,3
5566,5494,18432,2
5566,5638,18433,1
8069,8141,18434,6
8069,7997,18435,5
8069,8070,18436,1
8069,8068,18437,7
4276,4202,18438,9
4276,4277,18439,1
4276,4350,18440,6
4276,4275,18441,2
3913,3985,18442,5
3913,3912,18443,10
3913,3841,18444,5
3913,3914,18445,9
3428,3429,18446,9
3428,3354,18447,4
3428,3427,18448,9
3428,3502,18449,1
6986,6985,18450,4
6986,6987,18451,3
6986,7080,18452,6
7899,7898,18453,6
7899,7797,18454,3
7899,7971,18455,6
8772,8773,18456,3
8772,8771,18457,8
8772,8844,18458,2
8772,8700,18459,4
4590,4591,18460,7
4590,4662,18461,9
4590,4492,18462,4
4590,4589,18463,9
7063,7062,18464,7
7063,7064,18465,10
7063,6957,18466,7
7063,7135,18467,6
509,581,18468,2
509,510,18469,4
509,437,18470,9
509,508,18471,4
2041,2040,18472,1
2041,2127,18473,6
2041,2042,18474,7
2041,1931,18475,6
6305,6304,18476,8
6305,6233,18477,6
6305,6306,18478,10
6305,6377,18479,2
8401,8402,18480,3
8401,8475,18481,3
8401,8327,18482,8
4038,4152,18483,9
4038,4037,18484,3
4038,4039,18485,3
383,469,18486,9
383,382,18487,3
383,384,18488,8
7366,7278,18489,8
7366,7367,18490,4
7366,7365,18491,1
2836,2837,18492,7
2836,2934,18493,7
2836,2835,18494,7
1896,1822,18495,1
1896,1895,18496,1
1896,1897,18497,8
1896,1982,18498,4
2573,2574,18499,10
2573,2499,18500,9
2573,2572,18501,9
2573,2647,18502,6
4174,4072,18503,7
4174,4248,18504,8
4174,4173,18505,7
5560,5561,18506,2
5560,5488,18507,7
5560,5632,18508,7
232,310,18509,7
232,231,18510,5
232,158,18511,9
8222,8320,18512,8
8222,8223,18513,5
8222,8122,18514,6
8222,8221,18515,9
6925,7043,18516,9
6925,6924,18517,2
6925,6926,18518,2
9408,9526,18519,9
9408,9407,18520,6
9408,9334,18521,6
9408,9409,18522,10
813,812,18523,4
813,697,18524,8
813,814,18525,3
6730,6656,18526,5
6730,6804,18527,8
6730,6731,18528,10
6730,6729,18529,2
5356,5357,18530,1
5356,5246,18531,1
5356,5355,18532,2
4649,4577,18533,10
4649,4650,18534,8
4649,4721,18535,2
4649,4648,18536,5
8269,8268,18537,5
8269,8270,18538,8
8269,8347,18539,6
6312,6313,18540,2
6312,6384,18541,10
6312,6240,18542,2
6312,6311,18543,4
1825,1751,18544,3
1825,1824,18545,7
1825,1826,18546,6
1825,1899,18547,7
4087,4088,18548,4
4087,4181,18549,7
4087,4086,18550,2
4087,3987,18551,4
7130,7131,18552,6
7130,7058,18553,10
7130,7202,18554,7
7130,7129,18555,1
89,88,18556,1
89,163,18557,9
89,90,18558,3
89,15,18559,2
5724,5723,18560,6
5724,5826,18561,10
5724,5725,18562,3
9997,9996,18563,1
9997,9915,18564,1
9997,9998,18565,8
1199,1198,18566,5
1199,1200,18567,9
1199,1289,18568,7
8333,8247,18569,7
8333,8407,18570,10
8333,8334,18571,5
4351,4352,18572,9
4351,4277,18573,2
4351,4350,18574,6
4351,4425,18575,9
8902,8974,18576,10
8902,8830,18577,2
8902,8903,18578,10
7812,7813,18579,9
7812,7811,18580,1
7812,7906,18581,5
7812,7714,18582,1
9389,9315,18583,8
9389,9390,18584,10
9389,9503,18585,1
5856,5857,18586,8
5856,5930,18587,2
5856,5774,18588,9
5856,5855,18589,7
3592,3591,18590,2
3592,3518,18591,1
3592,3702,18592,6
3234,3235,18593,7
3234,3142,18594,2
3234,3233,18595,4
3234,3340,18596,7
7884,7956,18597,8
7884,7883,18598,8
7884,7885,18599,9
7884,7774,18600,1
8251,8250,18601,7
8251,8337,18602,8
8251,8252,18603,8
7723,7829,18604,3
7723,7722,18605,7
7723,7649,18606,2
7723,7724,18607,10
3941,3869,18608,7
3941,3940,18609,5
3941,4013,18610,2
3941,3942,18611,5
7378,7379,18612,7
7378,7377,18613,4
7378,7286,18614,9
6687,6761,18615,9
6687,6686,18616,9
6687,6688,18617,3
6687,6605,18618,7
5999,6073,18619,4
5999,6000,18620,7
5999,5998,18621,2
5999,5925,18622,3
4549,4431,18623,10
4549,4548,18624,9
4549,4550,18625,3
9241,9242,18626,8
9241,9315,18627,5
9241,9167,18628,3
6282,6208,18629,10
6282,6354,18630,1
6282,6283,18631,8
6282,6281,18632,7
7858,7859,18633,2
7858,7857,18634,4
7858,7740,18635,9
3879,3878,18636,4
3879,3951,18637,1
3879,3807,18638,1
2597,2598,18639,2
2597,2671,18640,4
2597,2523,18641,7
2597,2596,18642,3
6223,6295,18643,4
6223,6109,18644,8
6223,6222,18645,10
6223,6224,18646,1
5754,5755,18647,9
5754,5844,18648,5
5754,5753,18649,6
9346,9345,18650,4
9346,9428,18651,8
9346,9272,18652,10
5249,5250,18653,1
5249,5363,18654,4
5249,5175,18655,10
799,800,18656,3
799,885,18657,4
799,798,18658,9
4461,4462,18659,3
4461,4571,18660,4
4461,4460,18661,7
1073,1163,18662,3
1073,999,18663,6
1073,1074,18664,8
3107,3108,18665,2
3107,3035,18666,8
3107,3179,18667,8
3107,3106,18668,7
7068,7140,18669,5
7068,7069,18670,4
7068,7067,18671,10
7068,6966,18672,1
455,361,18673,6
455,454,18674,9
455,527,18675,9
455,456,18676,1
6327,6255,18677,1
6327,6326,18678,2
6327,6399,18679,9
5052,5051,18680,8
5052,5126,18681,1
5052,4978,18682,1
1473,1553,18683,10
1473,1401,18684,4
1473,1472,18685,8
1764,1838,18686,4
1764,1763,18687,8
1764,1690,18688,1
4704,4705,18689,3
4704,4703,18690,8
4704,4632,18691,1
4704,4776,18692,6
5342,5343,18693,6
5342,5432,18694,9
5342,5341,18695,6
9457,9363,18696,5
9457,9456,18697,6
9457,9458,18698,2
2039,2038,18699,2
2039,2040,18700,3
2039,2125,18701,9
1358,1359,18702,2
1358,1357,18703,10
1358,1286,18704,10
1358,1430,18705,2
7523,7449,18706,2
7523,7597,18707,2
7523,7524,18708,8
2387,2303,18709,1
2387,2386,18710,7
2387,2388,18711,1
7941,8013,18712,5
7941,7940,18713,4
7941,7867,18714,2
7098,7097,18715,4
7098,7016,18716,2
7098,7099,18717,10
7098,7170,18718,6
7165,7164,18719,6
7165,7237,18720,5
7165,7093,18721,5
7165,7166,18722,6
4005,4004,18723,6
4005,3933,18724,6
4005,4117,18725,10
8152,8080,18726,9
8152,8272,18727,7
8152,8153,18728,7
5640,5740,18729,6
5640,5639,18730,3
5640,5568,18731,7
5640,5641,18732,8
1365,1364,18733,10
1365,1293,18734,8
1365,1437,18735,8
5177,5178,18736,1
5177,5251,18737,6
5177,5176,18738,5
5177,5103,18739,1
75,74,18740,7
75,149,18741,6
75,1,18742,6
75,76,18743,2
3311,3385,18744,2
3311,3310,18745,5
4504,4598,18746,2
4504,4505,18747,7
4504,4503,18748,8
8843,8844,18749,9
8843,8915,18750,7
8843,8842,18751,2
8843,8771,18752,4
6838,6912,18753,8
6838,6837,18754,7
6838,6839,18755,7
6838,6764,18756,6
3525,3526,18757,7
3525,3451,18758,5
3525,3599,18759,2
2518,2416,18760,1
2518,2517,18761,2
2518,2592,18762,3
1415,1414,18763,3
1415,1487,18764,6
1415,1343,18765,2
1415,1416,18766,5
9458,9556,18767,8
9458,9457,18768,10
9458,9459,18769,6
9458,9364,18770,8
9506,9505,18771,2
9506,9392,18772,9
9506,9507,18773,3
5981,5907,18774,4
5981,6055,18775,10
5981,5982,18776,8
5981,5980,18777,9
97,23,18778,2
97,171,18779,5
97,98,18780,5
7738,7737,18781,6
7738,7664,18782,3
7738,7852,18783,7
2537,2611,18784,6
2537,2538,18785,9
2537,2451,18786,3
7772,7690,18787,3
7772,7773,18788,9
7772,7771,18789,6
7772,7882,18790,2
3247,3151,18791,7
3247,3248,18792,9
3247,3246,18793,10
7350,7349,18794,8
7350,7464,18795,5
7350,7351,18796,8
105,179,18797,2
105,104,18798,3
105,106,18799,1
105,31,18800,10
2105,2007,18801,8
2105,2104,18802,2
2105,2177,18803,7
2105,2106,18804,10
8906,8907,18805,1
8906,8905,18806,10
8906,8978,18807,4
8906,8834,18808,9
5603,5531,18809,5
5603,5602,18810,4
5603,5604,18811,8
5603,5679,18812,1
9511,9510,18813,7
9511,9589,18814,4
9511,9512,18815,10
5545,5617,18816,3
5545,5544,18817,5
5545,5546,18818,5
5545,5473,18819,5
2902,2903,18820,5
2902,2784,18821,8
2902,2974,18822,10
5336,5337,18823,8
5336,5234,18824,1
5336,5335,18825,8
182,108,18826,3
182,256,18827,8
182,181,18828,4
2599,2600,18829,3
2599,2673,18830,3
2599,2525,18831,5
1214,1215,18832,4
1214,1213,18833,10
1214,1104,18834,2
4873,4874,18835,9
4873,4872,18836,8
4873,4789,18837,8
1003,1077,18838,10
1003,1004,18839,7
1003,1002,18840,4
1003,929,18841,5
5207,5208,18842,9
5207,5293,18843,6
5207,5133,18844,1
4371,4372,18845,2
4371,4370,18846,9
4371,4297,18847,5
4371,4449,18848,10
2882,2881,18849,4
2882,2883,18850,10
2882,2768,18851,5
6168,6258,18852,4
6168,6167,18853,1
6168,6169,18854,5
6189,6188,18855,9
6189,6271,18856,10
6189,6190,18857,5
2581,2582,18858,7
2581,2507,18859,6
2581,2655,18860,10
1304,1222,18861,3
1304,1303,18862,7
1304,1376,18863,1
1304,1305,18864,8
9723,9722,18865,3
9723,9651,18866,6
9723,9795,18867,9
9694,9766,18868,1
9694,9622,18869,6
9694,9695,18870,9
5840,5746,18871,5
5840,5839,18872,7
5840,5841,18873,3
5840,5914,18874,8
5810,5811,18875,8
5810,5884,18876,8
5810,5809,18877,5
5810,5696,18878,9
7639,7638,18879,8
7639,7713,18880,7
7639,7565,18881,4
7639,7640,18882,6
5245,5244,18883,8
5245,5171,18884,1
5245,5246,18885,1
5245,5355,18886,9
9196,9270,18887,5
9196,9197,18888,6
9196,9122,18889,2
9196,9195,18890,3
6889,6890,18891,8
6889,6815,18892,3
6889,6991,18893,8
6889,6888,18894,5
2102,2101,18895,2
2102,2000,18896,6
2102,2174,18897,3
2102,2103,18898,6
4696,4624,18899,3
4696,4768,18900,1
4696,4697,18901,8
3555,3554,18902,4
3555,3641,18903,2
3555,3481,18904,8
3555,3556,18905,2
3300,3301,18906,4
3300,3378,18907,3
3300,3299,18908,7
2241,2169,18909,3
2241,2240,18910,4
2241,2313,18911,1
9206,9205,18912,3
9206,9207,18913,7
9206,9280,18914,8
9206,9132,18915,6
2586,2585,18916,8
2586,2660,18917,7
2586,2512,18918,5
5362,5361,18919,1
5362,5444,18920,2
5362,5363,18921,4
388,387,18922,1
388,389,18923,10
388,278,18924,8
371,372,18925,3
371,461,18926,2
371,370,18927,5
2803,2721,18928,4
2803,2804,18929,6
2803,2802,18930,1
9546,9545,18931,1
9546,9618,18932,5
9546,9440,18933,4
9546,9547,18934,6
3759,3657,18935,2
3759,3758,18936,5
3759,3831,18937,3
3350,3351,18938,6
3350,3424,18939,5
3350,3349,18940,9
3350,3252,18941,9
2531,2605,18942,1
2531,2441,18943,7
2531,2532,18944,8
558,486,18945,1
558,630,18946,10
558,559,18947,1
558,557,18948,8
7785,7784,18949,4
7785,7891,18950,10
7785,7786,18951,10
6198,6276,18952,5
6198,6199,18953,5
6198,6197,18954,10
5537,5465,18955,10
5537,5538,18956,7
5537,5536,18957,2
5537,5609,18958,4
8622,8724,18959,9
8622,8623,18960,5
8622,8621,18961,5
3166,3274,18962,1
3166,3094,18963,8
3166,3167,18964,5
7049,7121,18965,5
7049,7048,18966,1
7049,7050,18967,7
7049,6935,18968,4
7358,7357,18969,7
7358,7359,18970,1
7358,7274,18971,10
4918,4917,18972,2
4918,4919,18973,10
4918,5012,18974,6
1541,1465,18975,6
1541,1540,18976,3
1541,1542,18977,1
5870,5944,18978,9
5870,5871,18979,4
5870,5796,18980,6
6872,6962,18981,5
6872,6873,18982,7
6872,6871,18983,4
6872,6798,18984,6
6702,6701,18985,2
6702,6776,18986,2
6702,6628,18987,7
2276,2348,18988,6
2276,2204,18989,5
2276,2275,18990,8
2276,2277,18991,10
9448,9358,18992,10
9448,9447,18993,2
9448,9449,18994,1
9448,9550,18995,9
2451,2452,18996,1
2451,2343,18997,6
2451,2537,18998,9
2451,2450,18999,10
313,314,19000,4
313,427,19001,10
313,312,19002,8
4713,4641,19003,2
4713,4712,19004,9
4713,4785,19005,5
7851,7737,19006,3
7851,7852,19007,2
7851,7850,19008,8
4328,4254,19009,1
4328,4327,19010,6
4328,4402,19011,9
8483,8557,19012,6
8483,8482,19013,4
8483,8484,19014,4
8483,8409,19015,10
4827,4755,19016,9
4827,4935,19017,1
4827,4826,19018,10
7497,7496,19019,8
7497,7498,19020,3
7497,7571,19021,6
7497,7403,19022,4
2334,2335,19023,3
2334,2438,19024,3
2334,2333,19025,8
2334,2262,19026,4
7788,7787,19027,4
7788,7698,19028,3
7788,7789,19029,10
6731,6805,19030,5
6731,6657,19031,2
6731,6730,19032,5
6731,6732,19033,10
7488,7562,19034,6
7488,7489,19035,5
7488,7487,19036,1
7488,7390,19037,1
9324,9325,19038,10
9324,9250,19039,3
9324,9398,19040,1
9324,9323,19041,1
4897,4999,19042,5
4897,4896,19043,1
4897,4898,19044,6
190,191,19045,1
190,116,19046,10
190,189,19047,4
190,264,19048,6
7702,7701,19049,6
7702,7628,19050,2
7702,7792,19051,3
6574,6668,19052,1
6574,6573,19053,2
6574,6575,19054,7
3944,3945,19055,9
3944,3943,19056,9
3944,4016,19057,10
3944,3872,19058,10
8672,8673,19059,9
8672,8671,19060,4
8672,8754,19061,3
5705,5815,19062,5
5705,5704,19063,10
5705,5706,19064,8
9651,9650,19065,6
9651,9579,19066,10
9651,9723,19067,9
4533,4532,19068,8
4533,4534,19069,9
4533,4615,19070,10
187,188,19071,3
187,186,19072,4
187,113,19073,6
187,261,19074,6
1193,1194,19075,5
1193,1091,19076,8
1193,1287,19077,2
1193,1192,19078,10
3844,3845,19079,5
3844,3916,19080,8
3844,3772,19081,10
4474,4475,19082,4
4474,4580,19083,1
4474,4473,19084,5
9828,9827,19085,10
9828,9748,19086,1
9828,9829,19087,5
9828,9946,19088,3
5444,5445,19089,1
5444,5443,19090,10
5444,5362,19091,5
5444,5516,19092,6
4251,4250,19093,3
4251,4252,19094,9
4251,4177,19095,8
4251,4325,19096,8
1576,1575,19097,3
1576,1577,19098,4
1576,1682,19099,5
218,144,19100,3
218,292,19101,5
218,217,19102,1
4106,4107,19103,2
4106,3998,19104,2
4106,4105,19105,3
5824,5898,19106,5
5824,5718,19107,9
5824,5823,19108,9
3992,3993,19109,4
3992,3920,19110,10
3992,4096,19111,1
3992,3991,19112,1
8582,8583,19113,3
8582,8581,19114,10
8582,8700,19115,4
2593,2667,19116,10
2593,2594,19117,1
2593,2519,19118,3
2398,2397,19119,1
2398,2310,19120,1
2398,2399,19121,4
9281,9280,19122,1
9281,9207,19123,5
9281,9282,19124,7
9281,9355,19125,10
8813,8885,19126,2
8813,8812,19127,1
8813,8741,19128,10
8813,8814,19129,1
8993,8992,19130,7
8993,8994,19131,10
8993,8917,19132,1
5920,5919,19133,9
5920,5921,19134,6
5920,5846,19135,7
5920,5994,19136,8
8016,8015,19137,6
8016,8088,19138,1
8016,7944,19139,10
8016,8017,19140,6
9537,9609,19141,1
9537,9536,19142,7
9537,9423,19143,4
8170,8288,19144,5
8170,8169,19145,7
8170,8171,19146,8
8245,8246,19147,5
8245,8244,19148,10
8245,8137,19149,1
5206,5205,19150,10
5206,5132,19151,10
5206,5288,19152,1
6087,6205,19153,7
6087,6088,19154,9
6087,6086,19155,3
6087,6013,19156,9
6630,6631,19157,5
6630,6704,19158,3
6630,6512,19159,10
6630,6629,19160,9
3492,3491,19161,5
3492,3418,19162,1
3492,3493,19163,1
3492,3566,19164,7
4705,4633,19165,3
4705,4706,19166,7
4705,4704,19167,7
4705,4777,19168,2
4381,4467,19169,8
4381,4380,19170,6
4381,4307,19171,3
4381,4382,19172,3
9766,9694,19173,1
9766,9767,19174,3
9766,9858,19175,4
8966,8967,19176,3
8966,8965,19177,9
8966,8894,19178,9
8966,9074,19179,2
3149,3077,19180,8
3149,3148,19181,7
3149,3245,19182,3
3149,3150,19183,8
4420,4346,19184,2
4420,4419,19185,4
4420,4530,19186,9
1872,1873,19187,3
1872,1946,19188,10
1872,1798,19189,7
1872,1871,19190,9
3445,3446,19191,4
3445,3519,19192,4
3445,3371,19193,8
9185,9259,19194,3
9185,9186,19195,4
9185,9184,19196,9
9185,9111,19197,4
4875,4985,19198,7
